run_name	model	fold	feature	importance
donor_scvi_full_latent	linear_svm	3	scvi_z2	0.14198017991537049
donor_scvi_full_latent	linear_svm	3	scvi_z8	0.07919763556363357
donor_scvi_full_latent	linear_svm	3	scvi_z16	0.06945959853299537
donor_scvi_full_latent	linear_svm	3	scvi_z1	0.022862106061651455
donor_scvi_full_latent	linear_svm	3	scvi_z11	0.006347769095889327
donor_scvi_full_latent	linear_svm	3	scvi_z17	0.00030571913553499586
donor_scvi_full_latent	xgb	3	scvi_z1	0.16284294426441193
donor_scvi_full_latent	xgb	3	scvi_z15	0.11938465386629105
donor_scvi_full_latent	xgb	3	scvi_z16	0.10764285922050476
donor_scvi_full_latent	xgb	3	scvi_z0	0.06836562603712082
donor_scvi_full_latent	xgb	3	scvi_z6	0.06123778223991394
donor_scvi_full_latent	xgb	3	scvi_z13	0.05975122004747391
donor_scvi_full_latent	xgb	3	scvi_z17	0.05255535617470741
donor_scvi_full_latent	xgb	3	scvi_z18	0.04518542438745499
donor_scvi_full_latent	xgb	3	scvi_z2	0.04225641116499901
donor_scvi_full_latent	xgb	3	scvi_z19	0.042180053889751434
donor_scvi_full_latent	xgb	3	scvi_z5	0.039101991802453995
donor_scvi_full_latent	xgb	3	scvi_z3	0.03341355919837952
donor_scvi_full_latent	xgb	3	scvi_z14	0.031225793063640594
donor_scvi_full_latent	xgb	3	scvi_z11	0.029851993545889854
donor_scvi_full_latent	xgb	3	scvi_z4	0.026079535484313965
donor_scvi_full_latent	xgb	3	scvi_z10	0.024739930406212807
donor_scvi_full_latent	xgb	3	scvi_z8	0.021739095449447632
donor_scvi_full_latent	xgb	3	scvi_z9	0.015079058706760406
donor_scvi_full_latent	xgb	3	scvi_z7	0.01502849068492651
donor_scvi_full_latent	xgb	3	scvi_z12	0.002338155871257186
donor_scvi_full_latent	logreg	4	scvi_z6	0.9603547304179599
donor_scvi_full_latent	logreg	4	scvi_z19	0.9593284794425154
donor_scvi_full_latent	logreg	4	scvi_z10	0.9060899335828749
donor_scvi_full_latent	logreg	4	scvi_z5	0.6812893415266212
donor_scvi_full_latent	logreg	4	scvi_z8	0.5173998040913098
donor_scvi_full_latent	logreg	4	scvi_z13	0.5094093908596867
